Iterations,Carleton92, Carleton91,EarlHaig83,EdHEC92,KingFahd93,LSE91,Pur93,Rye92,St.Andrews83,Trent92,TorontoAS92,TorontoE92,YorkMills83,Car-f-92 , Car-s-91 ,Ear-f-83 ,Hec-s-92 ,Kfu-s-93 ,Lse-f-91 ,Pur-s-93,Rye-s-93,Sta-f-83,Tre-s-92,Uta-s-92,Ute-s-92,yor-f-83
72350,6.17451,8.21393,46.64062,13.66442,21.19598,17.11537,9.88826,15.05441,182.49908,12.27733,5.93408,33.32495,46.98075,,,,,,,,,,,,,
72360,6.17451,8.21393,46.64062,13.66442,21.19598,17.11537,9.88826,15.05441,182.49908,12.27733,5.93408,33.32495,46.98075,,,,,,,,,,,,,
72370,6.17451,8.21393,46.64062,13.66442,21.19598,17.11537,9.88826,15.05441,182.49908,12.27733,5.93408,33.32495,46.98075,,,,,,,,,,,,,
72380,6.17451,8.21393,46.64062,13.66442,21.19598,17.11537,9.88826,15.05441,182.49908,12.27733,5.93408,33.32495,46.98075,,,,,,,,,,,,,
72390,6.17451,8.21393,46.64062,13.66442,21.19598,17.115,9.88792,15.05441,182.49908,12.27733,5.93408,33.32495,46.98075,,,,,,,,,,,,,
72400,6.17451,8.21393,46.64062,13.66442,21.19598,17.115,9.88613,15.05441,182.49908,12.27733,5.93408,33.32495,46.98075,,,,,,,,,,,,,
72410,6.17451,8.21393,46.64062,13.66442,21.19598,17.115,9.88613,15.05441,182.49908,12.27733,5.93408,33.32495,46.98075,,,,,,,,,,,,,
72420,6.17408,8.21393,46.64062,13.66442,21.19598,17.115,9.88613,15.05441,182.49908,12.27733,5.93398,33.32495,46.98075,,,,,,,,,,,,,
72430,6.17408,8.21393,46.64062,13.66442,21.19598,17.115,9.88613,15.05441,182.49908,12.27733,5.93398,33.32495,46.97969,,,,,,,,,,,,,
72440,6.17408,8.21393,46.64062,13.66442,21.19598,17.115,9.88613,15.05441,182.49908,12.27733,5.93398,33.32495,46.97969,,,,,,,,,,,,,
72450,6.17408,8.21393,46.64062,13.66442,21.19598,17.115,9.88613,15.05441,182.49908,12.27733,5.93398,33.32495,46.97969,,,,,,,,,,,,,
72460,6.17408,8.21393,46.64062,13.66442,21.19598,17.115,9.88613,15.05441,182.49908,12.27733,5.93398,33.32495,46.97969,,,,,,,,,,,,,
72470,6.17408,8.21393,46.64062,13.66442,21.19598,17.115,9.88613,15.05441,182.49908,12.27733,5.93398,33.32495,46.97969,,,,,,,,,,,,,
72480,6.17408,8.21393,46.64062,13.66442,21.19598,17.115,9.88476,15.05441,182.49908,12.27733,5.93398,33.32495,46.97969,,,,,,,,,,,,,
72490,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.88476,15.05441,182.49908,12.27733,5.93398,33.32495,46.97969,,,,,,,,,,,,,
72500,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.88476,15.05441,182.49908,12.27733,5.93398,33.32495,46.97969,,,,,,,,,,,,,
72510,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.8835,15.05441,182.49908,12.27733,5.93398,33.32495,46.97969,,,,,,,,,,,,,
72520,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.8835,15.05441,182.49908,12.27733,5.93398,33.32495,46.97969,,,,,,,,,,,,,
72530,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.88293,15.05441,182.49908,12.27733,5.93398,33.32495,46.97969,,,,,,,,,,,,,
72540,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.88293,15.05441,182.49908,12.27733,5.93379,33.32495,46.97969,,,,,,,,,,,,,
72550,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.88293,15.05441,182.49908,12.27733,5.93379,33.32495,46.97969,,,,,,,,,,,,,
72560,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.88293,15.05441,182.49908,12.27733,5.93379,33.32495,46.97969,,,,,,,,,,,,,
72570,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.88293,15.05423,182.49908,12.27733,5.93379,33.32495,46.97969,,,,,,,,,,,,,
72580,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.88293,15.05423,182.49908,12.27733,5.93379,33.32495,46.97969,,,,,,,,,,,,,
72590,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.88293,15.05423,182.49908,12.27733,5.93379,33.32495,46.97969,,,,,,,,,,,,,
72600,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.88293,15.05423,182.49908,12.27733,5.93379,33.32495,46.97969,,,,,,,,,,,,,
72610,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.88293,15.05423,182.49908,12.27733,5.93379,33.32495,46.97969,,,,,,,,,,,,,
72620,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.88233,15.05423,182.49908,12.27733,5.93379,33.32495,46.97969,,,,,,,,,,,,,
72630,6.17408,8.21192,46.64062,13.66442,21.19598,17.115,9.88233,15.05423,182.49908,12.27733,5.93379,33.32495,46.97969,,,,,,,,,,,,,
72640,6.17408,8.21192,46.64062,13.66442,21.19598,17.11317,9.88233,15.05423,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72650,6.17408,8.21192,46.64062,13.66442,21.19598,17.11317,9.88233,15.04544,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72660,6.17408,8.21192,46.64062,13.66442,21.19598,17.11317,9.88233,15.04544,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72670,6.17408,8.21192,46.64062,13.66442,21.19598,17.11317,9.88196,15.04544,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72680,6.17408,8.21192,46.64062,13.66442,21.19598,17.11317,9.88196,15.04544,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72690,6.17408,8.21192,46.64062,13.66442,21.19598,17.11317,9.88196,15.04544,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72700,6.17408,8.21192,46.64062,13.66442,21.19598,17.11317,9.88196,15.04544,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72710,6.17408,8.21192,46.64062,13.66442,21.19598,17.11317,9.88196,15.04544,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72720,6.17408,8.21192,46.64062,13.66442,21.19598,17.11317,9.88196,15.04544,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72730,6.17408,8.21192,46.64062,13.66442,21.19598,17.11317,9.88196,15.04544,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72740,6.17408,8.21192,46.64062,13.66442,21.19598,17.11317,9.88196,15.04544,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72750,6.17408,8.21192,46.64062,13.66442,21.19598,17.11097,9.88196,15.04544,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72760,6.17408,8.21192,46.64062,13.66442,21.19598,17.11097,9.87411,15.04544,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72770,6.17408,8.21192,46.64062,13.66442,21.19598,17.11097,9.87411,15.041,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72780,6.17294,8.21192,46.64062,13.66442,21.19598,17.11097,9.87411,15.041,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72790,6.17294,8.21192,46.64062,13.66442,21.19598,17.11097,9.87411,15.041,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72800,6.17294,8.21192,46.64062,13.66442,21.19598,17.11097,9.87411,15.041,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72810,6.17294,8.21192,46.64062,13.66442,21.19598,17.11097,9.87411,15.041,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72820,6.17294,8.21192,46.64062,13.66442,21.19598,17.11097,9.87307,15.041,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72830,6.17294,8.21192,46.64062,13.66442,21.19598,17.11097,9.87307,15.041,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72840,6.17294,8.21192,46.64062,13.66442,21.19598,17.11097,9.87307,15.041,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72850,6.17294,8.21192,46.64062,13.66442,21.19598,17.11097,9.87307,15.041,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72860,6.17294,8.21192,46.64062,13.66442,21.19598,17.11097,9.87307,15.041,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72870,6.17294,8.21192,46.64062,13.66442,21.19598,17.11097,9.87307,15.041,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72880,6.17294,8.21192,46.64062,13.66442,21.19598,17.11023,9.87257,15.041,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72890,6.17294,8.21192,46.64062,13.66442,21.19598,17.11023,9.87257,15.041,182.49908,12.27733,5.93314,33.32495,46.97969,,,,,,,,,,,,,
72900,6.17294,8.21192,46.64062,13.66442,21.19598,17.11023,9.87257,15.041,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
72910,6.17294,8.21192,46.64062,13.66442,21.19598,17.11023,9.87257,15.041,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
72920,6.17294,8.21192,46.64062,13.66442,21.19598,17.11023,9.87257,15.041,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
72930,6.17294,8.21192,46.64062,13.66442,21.19598,17.11023,9.87257,15.041,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
72940,6.17294,8.21192,46.64062,13.66442,21.19598,17.11023,9.87257,15.041,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
72950,6.17294,8.21192,46.64062,13.66442,21.19598,17.11023,9.87257,15.041,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
72960,6.17294,8.21192,46.64062,13.66442,21.19598,17.1095,9.87257,15.041,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
72970,6.17294,8.21192,46.64062,13.66442,21.19598,17.1095,9.87217,15.041,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
72980,6.17294,8.21192,46.64062,13.66442,21.19598,17.1095,9.87217,15.041,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
72990,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.87217,15.041,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73000,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.87217,15.041,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73010,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.87184,15.041,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73020,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.87184,15.041,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73030,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.87184,15.041,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73040,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.87091,15.03063,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73050,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.87091,15.03063,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73060,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.87091,15.03063,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73070,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86568,15.03063,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73080,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86568,15.03063,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73090,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86568,15.03063,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73100,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86525,15.03063,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73110,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86525,15.03063,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73120,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86525,15.03063,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73130,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73140,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27733,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73150,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27664,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73160,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27664,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73170,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27664,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73180,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27664,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73190,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27664,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73200,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27664,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73210,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27664,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73220,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27664,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73230,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27664,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73240,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27664,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73250,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27664,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73260,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27664,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73270,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.03063,182.49908,12.27664,5.9329,33.32495,46.97969,,,,,,,,,,,,,
73280,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73290,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73300,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73310,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73320,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86432,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73330,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86425,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73340,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86425,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73350,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86425,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73360,6.17294,8.20879,46.64062,13.66442,21.19598,17.1095,9.86425,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73370,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86425,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73380,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86425,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73390,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86425,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73400,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86372,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73410,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86372,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73420,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86372,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73430,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86372,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73440,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86332,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73450,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86332,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73460,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86332,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73470,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86332,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73480,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86332,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73490,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86332,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73500,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86332,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73510,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86248,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73520,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86248,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73530,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86248,15.02079,182.49908,12.27664,5.9329,33.32495,46.97757,,,,,,,,,,,,,
73540,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86248,15.02079,182.49908,12.27664,5.93257,33.32495,46.97757,,,,,,,,,,,,,
73550,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86248,15.02079,182.49908,12.27664,5.93257,33.32495,46.97757,,,,,,,,,,,,,
73560,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86248,15.02079,182.49908,12.27664,5.93257,33.32495,46.97757,,,,,,,,,,,,,
73570,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86248,15.02079,182.49908,12.27664,5.93257,33.32495,46.97757,,,,,,,,,,,,,
73580,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86248,15.02079,182.49908,12.27664,5.93257,33.32495,46.97757,,,,,,,,,,,,,
73590,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86248,15.02079,182.49908,12.27664,5.93257,33.32495,46.97757,,,,,,,,,,,,,
73600,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.93257,33.32495,46.97757,,,,,,,,,,,,,
73610,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.93257,33.32495,46.97757,,,,,,,,,,,,,
73620,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.93257,33.32495,46.97757,,,,,,,,,,,,,
73630,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.93257,33.32495,46.97757,,,,,,,,,,,,,
73640,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.93257,33.32495,46.97757,,,,,,,,,,,,,
73650,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73660,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73670,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73680,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73690,6.17294,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73700,6.17288,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73710,6.17288,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73720,6.17288,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73730,6.16441,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73740,6.16262,8.20879,46.64062,13.66442,21.19598,17.10877,9.86238,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73750,6.16262,8.20879,46.64062,13.66442,21.19598,17.10877,9.86232,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73760,6.16262,8.20879,46.64062,13.66442,21.19598,17.10877,9.86232,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73770,6.16262,8.20879,46.64062,13.66442,21.19598,17.10877,9.86232,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73780,6.16262,8.20879,46.64062,13.66442,21.19598,17.10877,9.86232,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73790,6.16262,8.20879,46.64062,13.66442,21.19598,17.10877,9.86232,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73800,6.16262,8.20879,46.64062,13.66442,21.19598,17.10877,9.86232,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73810,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86232,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73820,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86232,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73830,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86232,15.02079,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73840,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86232,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73850,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86232,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73860,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86232,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73870,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86232,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73880,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86232,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73890,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86232,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73900,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86232,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73910,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86232,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73920,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86219,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73930,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86219,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73940,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86219,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73950,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86219,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73960,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86219,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73970,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86219,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73980,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86052,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
73990,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86052,15.0187,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
74000,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.86052,15.01592,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
74010,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.85999,15.01592,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
74020,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.85999,15.01592,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
74030,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.85999,15.01592,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
74040,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.85999,15.01592,182.49908,12.27664,5.92909,33.32495,46.97757,,,,,,,,,,,,,
74050,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.85589,15.01592,182.49908,12.27664,5.929,33.32495,46.97757,,,,,,,,,,,,,
